Country Code,Year,urban_pop_percentage
TTO,1981,52.468
TUN,1981,51.164
TUR,1981,45.189
TUV,1981,30.675
TZA,1981,14.976
UGA,1981,7.834
UKR,1981,62.3
URY,1981,85.769
USA,1981,73.89
UZB,1981,40.77
VCT,1981,36.409
VEN,1981,79.82
VGB,1981,24.039
VIR,1981,81.034
VNM,1981,19.309
VUT,1981,15.12
WSM,1981,21.193
YEM,1981,16.889
ZAF,1981,48.591
ZMB,1981,39.854
ZWE,1981,22.895
AFG,1982,17.147
AGO,1982,26.612
ALB,1982,34.287
ARE,1982,80.466
ARG,1982,83.759
ARM,1982,66.467
ASM,1982,75.743
ATG,1982,34.779
AUS,1982,85.67
AUT,1982,65.1
AZE,1982,53.018
BDI,1982,4.674
BEL,1982,95.637
BEN,1982,28.692
BFA,1982,10.091
BGD,1982,16.212
BGR,1982,63.104
BHR,1982,86.531
BHS,1982,74.571
BIH,1982,36.607
BLR,1982,58.664
BLZ,1982,48.992
BMU,1982,100.0
BOL,1982,47.472
BRA,1982,67.262
BRB,1982,39.554
BRN,1982,65.249
BTN,1982,11.184
BWA,1982,19.489
CAF,1982,34.532
CAN,1982,75.874
CHE,1982,74.406
CHL,1982,82.226
CHN,1982,20.902
CIV,1982,37.26
CMR,1982,33.613
COD,1982,27.583
COG,1982,49.707
COL,1982,65.073
COM,1982,24.095
CPV,1982,26.535
CRI,1982,43.803
CUB,1982,69.414
CYM,1982,100.0
CYP,1982,62.964
CZE,1982,75.452
DEU,1982,73.107
DJI,1982,73.942
DMA,1982,49.524
DNK,1982,84.025
DOM,1982,53.05
DZA,1982,45.303
ECU,1982,48.818
EGY,1982,43.89
ERI,1982,14.755
ESP,1982,73.515
EST,1982,70.136
ETH,1982,10.813
FIN,1982,73.373
FJI,1982,38.07
FRA,1982,73.425
FSM,1982,26.35
GAB,1982,58.372
GBR,1982,78.539
GEO,1982,53.176
GHA,1982,31.614
GIN,1982,25.414
GMB,1982,30.113
GNB,1982,20.013
GNQ,1982,28.058
GRC,1982,69.94
GRD,1982,33.028
GTM,1982,39.37
GUM,1982,93.219
GUY,1982,30.305
HKG,1982,92.09
HND,1982,36.004
HRV,1982,48.237
HTI,1982,20.595
HUN,1982,64.553
IDN,1982,23.606
IND,1982,23.647
IRL,1982,55.794
IRN,1982,51.175
IRQ,1982,66.839
ISL,1982,88.8
ISR,1982,89.287
ITA,1982,66.886
JAM,1982,47.813
JOR,1982,62.882
JPN,1982,76.383
KAZ,1982,55.022
KEN,1982,15.78
KGZ,1982,38.527
KHM,1982,13.031
KIR,1982,32.782
KNA,1982,35.626
KOR,1982,60.061
KWT,1982,96.414
LAO,1982,12.93
LBN,1982,76.089
LBR,1982,37.173
LBY,1982,72.773
LCA,1982,27.087
LIE,1982,18.043
LKA,1982,18.66
LSO,1982,11.57
LTU,1982,62.73
LUX,1982,80.501
LVA,1982,67.722
MAC,1982,98.889
MAF,1982,N/A
MAR,1982,42.634
MDA,1982,41.891
MDG,1982,19.461
MDV,1982,23.574
MEX,1982,67.396
MHL,1982,59.614
MKD,1982,54.43
MLI,1982,19.466
MLT,1982,89.803
MMR,1982,23.993
MNE,1982,38.984
MNG,1982,53.268
MNP,1982,87.444
MOZ,1982,15.035
MRT,1982,30.295
MUS,1982,41.917
MWI,1982,9.481
MYS,1982,43.574
NAM,1982,25.611
NCL,1982,58.197
NER,1982,13.871
NGA,1982,23.389
NIC,1982,50.849
NLD,1982,65.511
NOR,1982,70.918
NPL,1982,6.616
NZL,1982,83.552
OMN,1982,51.385
PAK,1982,28.619
PAN,1982,51.126
PER,1982,65.61
PHL,1982,39.343
PLW,1982,64.422
PNG,1982,13.428
POL,1982,58.831
PRI,1982,75.406
PRK,1982,57.198
PRT,1982,43.738
PRY,1982,42.785
PSE,1982,63.481
PYF,1982,58.892
QAT,1982,89.663
ROU,1982,47.495
RUS,1982,70.631
RWA,1982,4.853
SAU,1982,68.673
SDN,1982,20.376
SEN,1982,36.476
SGP,1982,100.0
SLB,1982,11.288
SLE,1982,30.68
SLV,1982,45.127
SOM,1982,27.28
SRB,1982,47.112
SSD,1982,8.497
STP,1982,34.826
SUR,1982,65.11
SVK,1982,52.777
SVN,1982,49.102
SWE,1982,83.1
SWZ,1982,17.176
SXM,1982,100.0
SYC,1982,49.337
SYR,1982,47.268
TCA,1982,59.435
TCD,1982,19.179
TGO,1982,25.391
THA,1982,27.308
TJK,1982,33.866
TKM,1982,46.637
TLS,1982,17.291
TON,1982,21.594
TTO,1982,52.653
TUN,1982,51.76
TUR,1982,46.997
TUV,1982,31.544
TZA,1982,15.409
UGA,1982,8.147
UKR,1982,62.904
URY,1982,86.138
USA,1982,74.042
UZB,1982,40.758
VCT,1982,36.953
VEN,1982,80.382
VGB,1982,25.389
VIR,1982,81.891
VNM,1982,19.372
VUT,1982,15.508
WSM,1982,21.2
YEM,1982,17.251
ZAF,1982,48.756
ZMB,1982,39.805
ZWE,1982,23.429
AFG,1983,17.747
AGO,1983,27.821
ALB,1983,34.552
ARE,1983,80.247
ARG,1983,84.194
ARM,1983,66.675
ASM,1983,76.429
ATG,1983,34.86
AUS,1983,85.641
AUT,1983,64.836
AZE,1983,53.139
BDI,1983,4.85
BEL,1983,95.737
BEN,1983,29.384
BFA,1983,10.796
BGD,1983,16.631
BGR,1983,63.603
BHR,1983,86.742
BHS,1983,75.285
BIH,1983,36.933
BLR,1983,59.736
BLZ,1983,48.801
BMU,1983,100.0
BOL,1983,48.486
BRA,1983,68.142
BRB,1983,39.28
BRN,1983,65.399
BTN,1983,11.745
BWA,1983,21.723
CAF,1983,34.864
CAN,1983,76.035
CHE,1983,74.346
CHL,1983,82.359
CHN,1983,21.545
CIV,1983,37.476
CMR,1983,34.476
COD,1983,27.84
COG,1983,50.633
COL,1983,65.733
COM,1983,24.548
CPV,1983,28.133
CRI,1983,44.156
CUB,1983,69.925
CYM,1983,100.0
CYP,1983,63.822
CZE,1983,75.423
DEU,1983,73.103
DJI,1983,74.504
DMA,1983,51.257
DNK,1983,84.134
DOM,1983,53.323
DZA,1983,46.189
ECU,1983,49.658
EGY,1983,43.906
ERI,1983,14.94
ESP,1983,73.749
EST,1983,70.347
ETH,1983,11.02
FIN,1983,74.202
FJI,1983,38.221
FRA,1983,73.5
FSM,1983,26.283
GAB,1983,59.73
GBR,1983,78.489
GEO,1983,53.516
GHA,1983,31.842
GIN,1983,26.072
GMB,1983,31.008
GNB,1983,21.194
GNQ,1983,28.151
GRC,1983,70.134
GRD,1983,33.078
GTM,1983,39.695
GUM,1983,92.937
GUY,1983,30.215
HKG,1983,92.376
HND,1983,36.577
HRV,1983,48.587
HTI,1983,21.36
HUN,1983,64.734
IDN,1983,24.415
IND,1983,23.879
IRL,1983,55.955
IRN,1983,51.916
IRQ,1983,67.488
ISL,1983,89.062
ISR,1983,89.608
ITA,1983,66.866
JAM,1983,48.016
JOR,1983,64.278
JPN,1983,76.493
KAZ,1983,55.461
KEN,1983,15.879
KGZ,1983,38.477
KHM,1983,13.325
KIR,1983,33.032
KNA,1983,35.498
KOR,1983,61.693
KWT,1983,97.034
LAO,1983,13.214
LBN,1983,77.24
LBR,1983,38.194
LBY,1983,74.055
LCA,1983,27.364
LIE,1983,17.901
LKA,1983,18.644
LSO,1983,11.63
LTU,1983,63.506
LUX,1983,80.557
LVA,1983,68.003
MAC,1983,99.084
MAF,1983,N/A
MAR,1983,43.347
MDA,1983,42.649
MDG,1983,19.943
MDV,1983,24.257
MEX,1983,67.919
MHL,1983,60.396
MKD,1983,54.853
MLI,1983,19.972
MLT,1983,89.811
MMR,1983,24.042
MNE,1983,40.088
MNG,1983,53.86
MNP,1983,87.763
MOZ,1983,16.074
MRT,1983,31.822
MUS,1983,41.701
MWI,1983,9.704
MYS,1983,44.345
NAM,1983,25.861
NCL,1983,58.532
NER,1983,14.09
NGA,1983,24.122
NIC,1983,51.127
NLD,1983,65.916
NOR,1983,71.049
NPL,1983,6.864
NZL,1983,83.592
OMN,1983,53.294
PAK,1983,28.859
PAN,1983,51.465
PER,1983,66.031
PHL,1983,40.3
PLW,1983,65.421
PNG,1983,13.616
POL,1983,59.202
PRI,1983,78.711
PRK,1983,57.346
PRT,1983,44.257
PRY,1983,43.512
PSE,1983,64.022
PYF,1983,58.836
QAT,1983,89.811
ROU,1983,48.21
RUS,1983,71.066
RWA,1983,4.92
SAU,1983,70.033
SDN,1983,20.901
SEN,1983,36.832
SGP,1983,100.0
SLB,1983,11.659
SLE,1983,31.115
SLV,1983,45.642
SOM,1983,27.541
SRB,1983,47.521
SSD,1983,8.708
STP,1983,35.887
SUR,1983,65.184
SVK,1983,53.244
SVN,1983,49.263
SWE,1983,83.1
SWZ,1983,17.533
SXM,1983,100.0
SYC,1983,49.322
SYR,1983,47.476
TCA,1983,61.478
TCD,1983,19.377
TGO,1983,25.778
THA,1983,27.569
TJK,1983,33.655
TKM,1983,46.417
TLS,1983,17.708
TON,1983,21.817
TTO,1983,52.837
TUN,1983,52.356
TUR,1983,48.812
TUV,1983,32.425
TZA,1983,15.851
UGA,1983,8.47
UKR,1983,63.504
URY,1983,86.498
USA,1983,74.194
UZB,1983,40.746
VCT,1983,37.5
VEN,1983,80.907
VGB,1983,26.788
VIR,1983,82.717
VNM,1983,19.435
VUT,1983,15.905
WSM,1983,21.2
YEM,1983,17.619
ZAF,1983,48.922
ZMB,1983,39.755
ZWE,1983,24.069
AFG,1984,18.365
AGO,1984,29.065
ALB,1984,34.817
ARE,1984,80.026
ARG,1984,84.621
ARM,1984,66.883
ASM,1984,77.103
ATG,1984,34.94
AUS,1984,85.611
AUT,1984,64.57
AZE,1984,53.299
BDI,1984,5.033
BEL,1984,95.835
BEN,1984,30.086
BFA,1984,11.544
BGD,1984,17.06
BGR,1984,64.099
BHR,1984,86.95
BHS,1984,75.987
BIH,1984,37.261
BLR,1984,60.8
BLZ,1984,48.61
BMU,1984,100.0
BOL,1984,49.504
BRA,1984,69.01
BRB,1984,39.007
BRN,1984,65.548
BTN,1984,12.332
BWA,1984,24.139
CAF,1984,35.198
CAN,1984,76.195
CHE,1984,74.286
CHL,1984,82.492
CHN,1984,22.203
CIV,1984,37.693
CMR,1984,35.35
COD,1984,28.1
COG,1984,51.56
COL,1984,66.387
COM,1984,25.006
CPV,1984,29.792
CRI,1984,44.542
CUB,1984,70.433
CYM,1984,100.0
CYP,1984,64.252
CZE,1984,75.394
DEU,1984,72.943
DJI,1984,74.715
DMA,1984,52.99
DNK,1984,84.243
DOM,1984,53.596
DZA,1984,47.079
ECU,1984,50.438
EGY,1984,43.922
ERI,1984,15.182
ESP,1984,73.982
EST,1984,70.558
ETH,1984,11.232
FIN,1984,75.015
FJI,1984,38.372
FRA,1984,73.575
FSM,1984,26.216
GAB,1984,61.076
GBR,1984,78.44
GEO,1984,53.855
GHA,1984,32.209
GIN,1984,26.346
GMB,1984,32.007
GNB,1984,22.426
GNQ,1984,29.028
GRC,1984,70.327
GRD,1984,33.128
GTM,1984,40.021
GUM,1984,92.643
GUY,1984,30.124
HKG,1984,92.653
HND,1984,37.155
HRV,1984,48.937
HTI,1984,22.297
HUN,1984,64.915
IDN,1984,25.244
IND,1984,24.113
IRL,1984,56.115
IRN,1984,52.657
IRQ,1984,68.132
ISL,1984,89.319
ISR,1984,89.719
ITA,1984,66.846
JAM,1984,48.22
JOR,1984,65.652
JPN,1984,76.603
KAZ,1984,55.9
KEN,1984,15.979
KGZ,1984,38.427
KHM,1984,13.626
KIR,1984,33.284
KNA,1984,35.37
KOR,1984,63.301
KWT,1984,97.551
LAO,1984,13.504
LBN,1984,78.353
LBR,1984,39.834
LBY,1984,75.3
LCA,1984,27.643
LIE,1984,17.759
LKA,1984,18.629
LSO,1984,11.691
LTU,1984,64.277
LUX,1984,80.613
LVA,1984,68.283
MAC,1984,99.244
MAF,1984,N/A
MAR,1984,44.063
MDA,1984,43.412
MDG,1984,20.434
MDV,1984,24.954
MEX,1984,68.437
MHL,1984,61.175
MKD,1984,55.276
MLI,1984,20.488
MLT,1984,89.82
MMR,1984,24.212
MNE,1984,41.204
MNG,1984,54.452
MNP,1984,88.076
MOZ,1984,17.172
MRT,1984,33.391
MUS,1984,42.012
MWI,1984,9.931
MYS,1984,45.119
NAM,1984,26.113
NCL,1984,58.683
NER,1984,14.312
NGA,1984,24.872
NIC,1984,51.406
NLD,1984,66.319
NOR,1984,71.18
NPL,1984,7.121
NZL,1984,83.633
OMN,1984,55.197
PAK,1984,29.101
PAN,1984,51.805
PER,1984,66.449
PHL,1984,41.266
PLW,1984,66.409
PNG,1984,13.806
POL,1984,59.573
PRI,1984,81.684
PRK,1984,57.495
PRT,1984,44.777
PRY,1984,44.247
PSE,1984,64.561
PYF,1984,58.743
QAT,1984,89.956
ROU,1984,48.926
RUS,1984,71.497
RWA,1984,4.988
SAU,1984,71.36
SDN,1984,21.903
SEN,1984,37.191
SGP,1984,100.0
SLB,1984,12.041
SLE,1984,31.555
SLV,1984,46.16
SOM,1984,27.804
SRB,1984,47.932
SSD,1984,9.261
STP,1984,36.963
SUR,1984,65.259
SVK,1984,53.711
SVN,1984,49.424
SWE,1984,83.1
SWZ,1984,17.897
SXM,1984,100.0
SYC,1984,49.307
SYR,1984,47.684
TCA,1984,63.484
TCD,1984,19.578
TGO,1984,26.169
THA,1984,27.832
TJK,1984,33.445
TKM,1984,46.196
TLS,1984,18.132
TON,1984,22.042
TTO,1984,53.021
TUN,1984,53.011
TUR,1984,50.634
TUV,1984,33.32
TZA,1984,16.305
UGA,1984,8.805
UKR,1984,64.1
URY,1984,86.85
USA,1984,74.344
UZB,1984,40.734
VCT,1984,38.05
VEN,1984,81.422
VGB,1984,28.237
VIR,1984,83.514
VNM,1984,19.498
VUT,1984,16.31
WSM,1984,21.2
YEM,1984,17.993
ZAF,1984,49.088
ZMB,1984,39.705
ZWE,1984,24.736
AFG,1985,18.997
AGO,1985,30.338
ALB,1985,35.083
ARE,1985,79.804
ARG,1985,85.038
ARM,1985,67.09
ASM,1985,77.762
ATG,1985,35.021
AUS,1985,85.582
AUT,1985,64.305
AZE,1985,53.498
BDI,1985,5.221
BEL,1985,95.93
BEN,1985,30.796
BFA,1985,12.334
BGD,1985,17.496
BGR,1985,64.59
BHR,1985,87.155
BHS,1985,76.674
BIH,1985,37.589
BLR,1985,61.833
BLZ,1985,48.419
BMU,1985,100.0
BOL,1985,50.519
BRA,1985,69.862
BRB,1985,38.736
BRN,1985,65.697
BTN,1985,12.941
BWA,1985,26.724
CAF,1985,35.532
CAN,1985,76.354
CHE,1985,74.227
CHL,1985,82.624
CHN,1985,22.874
CIV,1985,37.91
CMR,1985,36.232
COD,1985,28.513
COG,1985,52.221
COL,1985,67.034
COM,1985,25.469
CPV,1985,31.5
CRI,1985,45.445
CUB,1985,70.933
CYM,1985,100.0
CYP,1985,64.678
CZE,1985,75.365
DEU,1985,72.711
DJI,1985,74.925
DMA,1985,54.71
DNK,1985,84.351
DOM,1985,53.868
DZA,1985,47.968
ECU,1985,51.215
EGY,1985,43.938
ERI,1985,15.757
ESP,1985,74.213
EST,1985,70.767
ETH,1985,11.453
FIN,1985,75.808
FJI,1985,38.523
FRA,1985,73.65
FSM,1985,26.149
GAB,1985,62.402
GBR,1985,78.39
GEO,1985,54.194
GHA,1985,32.896
GIN,1985,26.621
GMB,1985,33.019
GNB,1985,23.704
GNQ,1985,29.94
GRC,1985,70.518
GRD,1985,33.177
GTM,1985,40.347
GUM,1985,92.339
GUY,1985,30.033
HKG,1985,92.92
HND,1985,37.735
HRV,1985,49.287
HTI,1985,23.261
HUN,1985,65.095
IDN,1985,26.089
IND,1985,24.348
IRL,1985,56.275
IRN,1985,53.395
IRQ,1985,68.767
ISL,1985,89.57
ISR,1985,89.828
ITA,1985,66.826
JAM,1985,48.424
JOR,1985,66.996
JPN,1985,76.712
KAZ,1985,56.01
KEN,1985,16.079
KGZ,1985,38.377
KHM,1985,13.931
KIR,1985,33.541
KNA,1985,35.243
KOR,1985,64.876
KWT,1985,97.903
LAO,1985,13.804
LBN,1985,79.422
LBR,1985,42.373
LBY,1985,75.45
LCA,1985,27.923
LIE,1985,17.619
LKA,1985,18.613
LSO,1985,11.752
LTU,1985,65.038
LUX,1985,80.669
LVA,1985,68.56
MAC,1985,99.377
MAF,1985,N/A
MAR,1985,44.779
MDA,1985,44.176
MDG,1985,20.933
MDV,1985,25.491
MEX,1985,68.95
MHL,1985,61.945
MKD,1985,55.696
MLI,1985,21.013
MLT,1985,89.828
MMR,1985,24.381
MNE,1985,42.325
MNG,1985,55.04
MNP,1985,88.381
MOZ,1985,18.326
MRT,1985,34.994
MUS,1985,42.325
MWI,1985,10.163
MYS,1985,45.893
NAM,1985,26.366
NCL,1985,58.834
NER,1985,14.536
NGA,1985,25.635
NIC,1985,51.684
NLD,1985,66.719
NOR,1985,71.31
NPL,1985,7.386
NZL,1985,83.673
OMN,1985,57.079
PAK,1985,29.344
PAN,1985,52.143
PER,1985,66.864
PHL,1985,42.235
PLW,1985,67.38
PNG,1985,13.998
POL,1985,59.942
PRI,1985,84.317
PRK,1985,57.644
PRT,1985,45.298
PRY,1985,44.983
PSE,1985,65.095
PYF,1985,58.635
QAT,1985,90.1
ROU,1985,49.641
RUS,1985,71.923
RWA,1985,5.057
SAU,1985,72.647
SDN,1985,22.937
SEN,1985,37.549
SGP,1985,100.0
SLB,1985,12.433
SLE,1985,31.997
SLV,1985,46.677
SOM,1985,28.067
SRB,1985,48.341
SSD,1985,9.844
STP,1985,38.049
SUR,1985,65.334
SVK,1985,54.176
SVN,1985,49.584
SWE,1985,83.1
SWZ,1985,18.266
SXM,1985,100.0
SYC,1985,49.292
SYR,1985,47.891
TCA,1985,65.439
TCD,1985,19.779
TGO,1985,26.562
THA,1985,28.095
TJK,1985,33.235
TKM,1985,45.976
TLS,1985,18.563
TON,1985,22.268
TTO,1985,53.205
TUN,1985,53.839
TUR,1985,52.448
TUV,1985,34.251
TZA,1985,16.767
UGA,1985,9.152
UKR,1985,64.681
URY,1985,87.194
USA,1985,74.494
UZB,1985,40.722
VCT,1985,38.602
VEN,1985,81.925
VGB,1985,29.728
VIR,1985,84.28
VNM,1985,19.561
VUT,1985,16.722
WSM,1985,21.2
YEM,1985,18.373
ZAF,1985,49.372
ZMB,1985,39.655
ZWE,1985,25.414
AFG,1986,19.647
AGO,1986,31.643
ALB,1986,35.35
ARE,1986,79.624
ARG,1986,85.445
ARM,1986,67.296
ASM,1986,78.408
ATG,1986,35.102
AUS,1986,85.552
AUT,1986,64.037
AZE,1986,53.697
BDI,1986,5.417
BEL,1986,96.023
BEN,1986,31.517
BFA,1986,12.832
BGD,1986,17.941
BGR,1986,64.999
BHR,1986,87.357
BHS,1986,77.347
BIH,1986,37.919
BLR,1986,62.857
BLZ,1986,48.228
BMU,1986,100.0
BOL,1986,51.535
BRA,1986,70.703
BRB,1986,38.464
BRN,1986,65.846
BTN,1986,13.577
BWA,1986,29.483
CAF,1986,35.868
CAN,1986,76.502
CHE,1986,74.167
CHL,1986,82.755
CHN,1986,23.559
CIV,1986,38.127
CMR,1986,37.124
COD,1986,28.93
COG,1986,52.642
COL,1986,67.566
COM,1986,25.938
CPV,1986,33.885
CRI,1986,46.353
CUB,1986,71.43
CYM,1986,100.0
CYP,1986,65.102
CZE,1986,75.336
DEU,1986,72.617
DJI,1986,75.134
DMA,1986,56.422
DNK,1986,84.458
DOM,1986,54.14
DZA,1986,48.86
ECU,1986,51.993
EGY,1986,43.954
ERI,1986,16.351
ESP,1986,74.444
EST,1986,70.975
ETH,1986,11.679
FIN,1986,76.567
FJI,1986,38.675
FRA,1986,73.725
FSM,1986,26.083
GAB,1986,63.711
GBR,1986,78.34
GEO,1986,54.532
GHA,1986,33.591
GIN,1986,26.898
GMB,1986,34.049
GNB,1986,25.034
GNQ,1986,30.871
GRC,1986,70.709
GRD,1986,33.227
GTM,1986,40.674
GUM,1986,92.023
GUY,1986,29.943
HKG,1986,94.248
HND,1986,38.319
HRV,1986,49.637
HTI,1986,24.255
HUN,1986,65.274
IDN,1986,26.953
IND,1986,24.585
IRL,1986,56.427
IRN,1986,54.133
IRQ,1986,69.396
ISL,1986,89.816
ISR,1986,89.936
ITA,1986,66.806
JAM,1986,48.628
JOR,1986,68.315
JPN,1986,76.835
KAZ,1986,56.121
KEN,1986,16.18
KGZ,1986,38.327
KHM,1986,14.242
KIR,1986,33.828
KNA,1986,35.116
KOR,1986,66.679
KWT,1986,97.917
LAO,1986,14.118
LBN,1986,80.454
LBR,1986,44.956
LBY,1986,75.505
LCA,1986,28.205
LIE,1986,17.479
LKA,1986,18.597
LSO,1986,11.905
LTU,1986,65.793
LUX,1986,80.725
LVA,1986,68.782
MAC,1986,99.486
MAF,1986,N/A
MAR,1986,45.498
MDA,1986,44.944
MDG,1986,21.442
MDV,1986,25.57
MEX,1986,69.459
MHL,1986,62.711
MKD,1986,56.117
MLI,1986,21.548
MLT,1986,89.907
MMR,1986,24.552
MNE,1986,43.456
MNG,1986,55.628
MNP,1986,88.679
MOZ,1986,19.541
MRT,1986,36.634
MUS,1986,42.639
MWI,1986,10.4
MYS,1986,46.671
NAM,1986,26.621
NCL,1986,58.985
NER,1986,14.763
NGA,1986,26.414
NIC,1986,51.963
NLD,1986,67.117
NOR,1986,71.44
NPL,1986,7.66
NZL,1986,83.78
OMN,1986,58.944
PAK,1986,29.588
PAN,1986,52.482
PER,1986,67.277
PHL,1986,43.212
PLW,1986,68.188
PNG,1986,14.193
POL,1986,60.31
PRI,1986,86.637
PRK,1986,57.792
PRT,1986,45.82
PRY,1986,45.722
PSE,1986,65.626
PYF,1986,58.527
QAT,1986,90.4
ROU,1986,50.357
RUS,1986,72.346
RWA,1986,5.127
SAU,1986,73.9
SDN,1986,24.005
SEN,1986,37.909
SGP,1986,100.0
SLB,1986,12.837
SLE,1986,32.325
SLV,1986,47.195
SOM,1986,28.333
SRB,1986,48.751
SSD,1986,10.461
STP,1986,39.149
SUR,1986,65.408
SVK,1986,54.641
SVN,1986,49.746
SWE,1986,83.1
SWZ,1986,18.641
SXM,1986,100.0
SYC,1986,49.277
SYR,1986,48.099
TCA,1986,67.345
TCD,1986,19.983
TGO,1986,26.96
THA,1986,28.361
TJK,1986,33.026
TKM,1986,45.757
TLS,1986,19.003
TON,1986,22.496
TTO,1986,53.389
TUN,1986,54.667
TUR,1986,53.93
TUV,1986,35.496
TZA,1986,17.241
UGA,1986,9.511
UKR,1986,65.258
URY,1986,87.558
USA,1986,74.644
UZB,1986,40.71
VCT,1986,39.158
VEN,1986,82.418
VGB,1986,31.266
VIR,1986,85.017
VNM,1986,19.625
VUT,1986,17.143
WSM,1986,21.2
YEM,1986,18.808
ZAF,1986,49.905
ZMB,1986,39.606
ZWE,1986,26.105
AFG,1987,20.314
AGO,1987,32.978
ALB,1987,35.619
ARE,1987,79.482
ARG,1987,85.843
ARM,1987,67.501
ASM,1987,79.04
ATG,1987,35.183
AUS,1987,85.522
AUT,1987,63.769
AZE,1987,53.895
BDI,1987,5.62
BEL,1987,96.115
BEN,1987,32.246
BFA,1987,13.072
BGD,1987,18.395
BGR,1987,65.346
BHR,1987,87.557
BHS,1987,78.007
BIH,1987,38.25
BLR,1987,63.87
BLZ,1987,48.037
BMU,1987,100.0
BOL,1987,52.549
BRA,1987,71.529
BRB,1987,38.194
BRN,1987,65.994
BTN,1987,14.24
BWA,1987,32.401
CAF,1987,36.206
CAN,1987,76.522
CHE,1987,74.107
CHL,1987,82.885
CHN,1987,24.259
CIV,1987,38.346
CMR,1987,37.941
COD,1987,29.35
COG,1987,53.064
COL,1987,68.051
COM,1987,26.413
CPV,1987,36.355
CRI,1987,47.264
CUB,1987,71.921
CYM,1987,100.0
CYP,1987,65.524
CZE,1987,75.307
DEU,1987,72.836
DJI,1987,75.341
DMA,1987,58.118
DNK,1987,84.565
DOM,1987,54.412
DZA,1987,49.722
ECU,1987,52.769
EGY,1987,43.877
ERI,1987,16.962
ESP,1987,74.673
EST,1987,71.183
ETH,1987,11.909
FIN,1987,77.291
FJI,1987,39.327
FRA,1987,73.8
FSM,1987,26.016
GAB,1987,65.0
GBR,1987,78.29
GEO,1987,54.87
GHA,1987,34.293
GIN,1987,27.178
GMB,1987,35.094
GNB,1987,26.413
GNQ,1987,31.817
GRC,1987,70.9
GRD,1987,33.277
GTM,1987,41.002
GUM,1987,91.695
GUY,1987,29.853
HKG,1987,96.86
HND,1987,38.907
HRV,1987,49.987
HTI,1987,25.277
HUN,1987,65.453
IDN,1987,27.835
IND,1987,24.823
IRL,1987,56.553
IRN,1987,54.717
IRQ,1987,70.017
ISL,1987,90.057
ISR,1987,90.044
ITA,1987,66.786
JAM,1987,48.832
JOR,1987,69.606
JPN,1987,76.962
KAZ,1987,56.231
KEN,1987,16.281
KGZ,1987,38.277
KHM,1987,14.559
KIR,1987,34.116
KNA,1987,34.989
KOR,1987,68.563
KWT,1987,97.932
LAO,1987,14.439
LBN,1987,81.446
LBR,1987,47.567
LBY,1987,75.56
LCA,1987,28.488
LIE,1987,17.34
LKA,1987,18.582
LSO,1987,12.394
LTU,1987,66.54
LUX,1987,80.78
LVA,1987,68.947
MAC,1987,99.576
MAF,1987,N/A
MAR,1987,46.219
MDA,1987,45.714
MDG,1987,21.959
MDV,1987,25.648
MEX,1987,69.963
MHL,1987,63.47
MKD,1987,56.536
MLI,1987,22.069
MLT,1987,90.028
MMR,1987,24.724
MNE,1987,44.594
MNG,1987,56.215
MNP,1987,88.971
MOZ,1987,20.815
MRT,1987,38.305
MUS,1987,42.953
MWI,1987,10.641
MYS,1987,47.45
NAM,1987,26.877
NCL,1987,59.135
NER,1987,14.993
NGA,1987,27.209
NIC,1987,52.241
NLD,1987,67.513
NOR,1987,71.57
NPL,1987,7.944
NZL,1987,84.025
OMN,1987,60.783
PAK,1987,29.833
PAN,1987,52.82
PER,1987,67.687
PHL,1987,44.195
PLW,1987,68.541
PNG,1987,14.39
POL,1987,60.676
PRI,1987,88.66
PRK,1987,57.94
PRT,1987,46.342
PRY,1987,46.463
PSE,1987,66.152
PYF,1987,58.419
QAT,1987,91.056
ROU,1987,51.073
RUS,1987,72.765
RWA,1987,5.198
SAU,1987,74.589
SDN,1987,25.107
SEN,1987,38.271
SGP,1987,100.0
SLB,1987,13.111
SLE,1987,32.555
SLV,1987,47.714
SOM,1987,28.627
SRB,1987,49.161
SSD,1987,11.111
STP,1987,40.26
SUR,1987,65.483
SVK,1987,55.105
SVN,1987,49.907
SWE,1987,83.1
SWZ,1987,19.022
SXM,1987,100.0
SYC,1987,49.262
SYR,1987,48.307
TCA,1987,69.197
TCD,1987,20.187
TGO,1987,27.362
THA,1987,28.628
TJK,1987,32.818
TKM,1987,45.537
TLS,1987,19.451
TON,1987,22.609
TTO,1987,53.573
TUN,1987,55.491
TUR,1987,55.261
TUV,1987,36.762
TZA,1987,17.725
UGA,1987,9.882
UKR,1987,65.83
URY,1987,87.926
USA,1987,74.793
UZB,1987,40.697
VCT,1987,39.717
VEN,1987,82.9
VGB,1987,32.846
VIR,1987,85.726
VNM,1987,19.688
VUT,1987,17.573
WSM,1987,21.2
YEM,1987,19.323
ZAF,1987,50.439
ZMB,1987,39.556
ZWE,1987,26.809
AFG,1988,20.998
AGO,1988,34.343
ALB,1988,35.888
ARE,1988,79.339
ARG,1988,86.233
ARM,1988,67.706
ASM,1988,79.659
ATG,1988,35.264
AUS,1988,85.493
AUT,1988,63.5
AZE,1988,54.094
BDI,1988,5.83
BEL,1988,96.204
BEN,1988,32.985
BFA,1988,13.316
BGD,1988,18.859
BGR,1988,65.692
BHR,1988,87.754
BHS,1988,78.654
BIH,1988,38.583
BLR,1988,64.872
BLZ,1988,47.846
